level,year,version,code,name,canton,originCount,totalWeight,avgTotalMin,avgRollingMin,avgDwellMin,avgTransferMin,avgWaitingMin,rollingPct,dwellPct,transferPct,cellsWithDemand,pathsWithDemand
municipality,2035,v0,3619,Ilanz/Glion,GR,3,1227.599781,33.475016,30.196432,2.204667,1.073918,21.839957,90.205877,6.586006,3.208117,2429,6526
station,2035,v0,Caux,Caux,VD,1,285.413791,33.314932,27.252726,3.114761,2.947445,29.925783,81.803338,9.349444,8.847218,1352,2704
station,2035,v0,Cavadürli,Cavadürli,GR,1,25.266844,27.046541,23.761679,2.32479,0.960072,29.066885,87.85478,8.595516,3.549704,984,1971
municipality,2035,v0,3871,Klosters,GR,4,1950.627414,34.738924,30.819406,2.652776,1.266742,20.755779,88.717216,7.636322,3.646463,4914,12152
station,2035,v0,Cavaglia,Cavaglia,GR,1,154.764696,54.672823,50.830808,3.76603,0.075985,29.422681,92.972715,6.888304,0.138981,343,685
station,2035,v0,Cavigliano,Cavigliano,TI,1,55.090429,13.962808,10.446756,0.491437,3.024615,29.053639,74.81845,3.519611,21.661939,244,485
municipality,2035,v0,5396,Terre di Pedemonte,TI,3,174.96767,13.683826,10.516714,0.37321,2.793901,29.097881,76.855071,2.727383,20.417547,725,1441
station,2035,v0,Cazis,Cazis,GR,1,133.531568,26.02043,18.3236,5.871263,1.825567,29.205434,70.420052,22.564049,7.015899,1149,2311
municipality,2035,v0,3661,Cazis,GR,3,292.703729,26.693034,18.803906,5.969284,1.919844,29.289169,70.444993,22.362702,7.192305,3351,6741
station,2035,v0,Celerina,Celerina,GR,1,301.883481,9.617546,8.750131,0.587601,0.279814,18.37638,90.980914,6.109678,2.909408,950,3546
municipality,2035,v0,3782,Celerina/Schlarigna,GR,3,378.508163,10.170837,9.096391,0.74658,0.327866,20.484785,89.436012,7.340399,3.22359,1491,5472
station,2035,v0,Celerina Staz,Celerina Staz,GR,1,51.42814,11.642295,9.913114,1.252255,0.476925,28.769126,85.147422,10.756088,4.09649,284,1015
station,2035,v0,Cernier Val-de-Ruz,Cernier Val-de-Ruz,NE,1,296.537998,21.256985,17.370252,0.992861,2.893872,9.716319,81.715502,4.670754,13.613744,1514,5620
municipality,2035,v0,6487,Val-de-Ruz,NE,1,296.537998,21.256985,17.370252,0.992861,2.893872,9.716319,81.715502,4.670754,13.613744,1514,5620
station,2035,v0,Cham,Cham,ZG,1,3209.624429,28.324073,22.640228,1.904737,3.779108,7.512328,79.932812,6.724801,13.342388,1544,7003
municipality,2035,v0,1702,Cham,ZG,2,4040.149609,28.368999,22.547357,1.918643,3.902999,7.844045,79.47886,6.763168,13.757972,3031,13427
station,2035,v0,Cham Alpenblick,Cham Alpenblick,ZG,1,830.52518,28.542618,22.18845,1.972382,4.381786,9.125989,77.737964,6.910305,15.351731,1487,6424
station,2035,v0,Chamby,Chamby,VD,1,77.400357,31.310003,24.822571,2.870183,3.617249,18.736075,79.280002,9.166983,11.553015,1204,3931
station,2035,v0,Chambésy,Chambésy,GE,1,595.099861,16.857437,13.315015,2.37064,1.171782,7.691695,78.985997,14.062875,6.951129,1290,4930
canton,2035,v0,GE,GE,GE,20,89151.652889,21.017385,18.172848,1.696359,1.148178,6.757815,86.46579,8.071218,5.462992,28008,106008
municipality,2035,v0,6634,Pregny-Chambésy,GE,1,595.099861,16.857437,13.315015,2.37064,1.171782,7.691695,78.985997,14.062875,6.951129,1290,4930
station,2035,v0,Chamoson-St-Pierre-de-Clages,Chamoson-St-Pierre-de-Clages,VS,1,173.00194,22.549107,19.129196,2.37292,1.046991,15.424188,84.833497,10.523344,4.643158,1371,3666
municipality,2035,v0,6022,Chamoson,VS,1,173.00194,22.549107,19.129196,2.37292,1.046991,15.424188,84.833497,10.523344,4.643158,1371,3666
station,2035,v0,Champ-du-Moulin,Champ-du-Moulin,NE,1,53.307116,22.828234,17.89323,1.945931,2.989073,14.68759,78.382015,8.524232,13.093753,1447,5075
municipality,2035,v0,6413,Rochefort,NE,1,53.307116,22.828234,17.89323,1.945931,2.989073,14.68759,78.382015,8.524232,13.093753,1447,5075
station,2035,v0,Champéry,Champéry,VS,1,37.087833,22.845419,17.561591,3.565081,1.718747,29.676186,76.87139,15.605232,7.523378,809,1618
municipality,2035,v0,6151,Champéry,VS,2,76.321275,22.104328,16.969404,3.429804,1.705121,29.66744,76.769596,15.516437,7.713968,1610,3220
station,2035,v0,Champéry-Village,Champéry-Village,VS,1,39.233442,21.403766,16.409601,3.301926,1.692239,29.659173,76.666887,15.426844,7.906269,801,1602
station,2035,v0,Chardonney-Château,Chardonney-Château,VD,1,91.568238,29.674677,22.837715,2.755942,4.081019,15.070661,76.960284,9.287185,13.752531,1398,4648
station,2035,v0,Charrat-Fully,Charrat-Fully,VS,1,373.83338,23.099499,19.049538,2.158449,1.891513,13.17766,82.467321,9.344135,8.188543,1421,3722
municipality,2035,v0,6136,Martigny,VS,6,6369.31752,29.98734,26.420679,2.275371,1.29129,14.831243,88.10611,7.587772,4.306118,8057,19487
station,2035,v0,Chavornay,Chavornay,VD,1,1273.864547,26.071053,22.518141,2.11944,1.433472,14.903961,86.372197,8.129476,5.498327,1525,5452
municipality,2035,v0,5749,Chavornay,VD,2,1321.399176,26.042404,22.483978,2.124049,1.434377,14.900703,86.33603,8.156118,5.507852,2909,10347
station,2035,v0,Chernex,Chernex,VD,1,332.125911,29.738469,22.254872,2.810932,4.672665,17.981423,74.835299,9.452175,15.712527,1346,4436
station,2035,v0,Chemex,Chemex,VS,1,42.952386,19.259422,14.201845,1.792463,3.265115,28.840368,73.739725,9.306939,16.953336,866,1732
municipality,2035,v0,6156,Troistorrents,VS,6,259.170705,19.179211,14.297696,2.142557,2.738958,28.800983,74.547881,11.171248,14.28087,5052,10104
station,2035,v0,Chexbres-Village,Chexbres-Village,VD,1,274.24069,26.125337,19.062083,0.849781,6.213473,23.327224,72.963971,3.252708,23.783322,1379,4463
municipality,2035,v0,5601,Chexbres,VD,1,274.24069,26.125337,19.062083,0.849781,6.213473,23.327224,72.963971,3.252708,23.783322,1379,4463
station,2035,v0,Cheyres,Cheyres,FR,1,249.176233,25.521261,21.911212,1.703835,1.906214,15.340029,85.854739,6.676141,7.46912,1373,5022
municipality,2035,v0,2055,Cheyres-Châbles,FR,1,249.176233,25.521261,21.911212,1.703835,1.906214,15.340029,85.854739,6.676141,7.46912,1373,5022
station,2035,v0,Chez-le-Maître-Ecoles,Chez-le-Maître-Ecoles,VD,1,124.676044,17.249333,14.219548,1.688205,1.34158,28.869063,82.435352,9.787075,7.777573,867,1734
municipality,2035,v0,5872,Le Chenit,VD,5,524.822901,19.647782,16.148436,1.953768,1.545578,28.924126,82.189612,9.943965,7.866423,4066,8132
station,2035,v0,Chiasso,Chiasso,TI,1,4608.0504,25.58579,22.574863,2.228767,0.78216,8.572605,88.232035,8.710957,3.057008,1448,5036
municipality,2035,v0,5250,Chiasso,TI,1,4608.0504,25.58579,22.574863,2.228767,0.78216,8.572605,88.232035,8.710957,3.057008,1448,5036
station,2035,v0,Chigny,Chigny,VD,1,207.086299,22.688684,16.33962,1.690306,4.658759,15.268417,72.016603,7.449996,20.533401,1435,4767
municipality,2035,v0,5628,Chigny,VD,1,207.086299,22.688684,16.33962,1.690306,4.658759,15.268417,72.016603,7.449996,20.533401,1435,4767
station,2035,v0,Chur,Chur,GR,1,14601.640243,32.251916,28.807161,2.432568,1.012186,12.412544,89.319226,7.542398,3.138376,1565,5673
municipality,2035,v0,3901,Chur,GR,4,15222.914553,31.596816,28.170502,2.380191,1.046123,12.620378,89.15614,7.53301,3.31085,5159,17270
station,2035,v0,Chur Altstadt,Chur Altstadt,GR,1,111.116387,19.868868,17.386479,0.871104,1.611286,29.434352,87.506134,4.384265,8.109602,1036,2072
station,2035,v0,Chur West,Chur West,GR,1,356.289726,14.962321,11.84421,1.089104,2.029006,15.398661,79.160248,7.27898,13.560772,1296,4730
station,2035,v0,Chur Wiesental,Chur Wiesental,GR,1,153.868196,16.417235,13.345464,1.489187,1.582584,13.767675,81.289353,9.070875,9.639772,1262,4795
station,2035,v0,Château-d'Hauteville,Château-d'Hauteville,VD,1,177.202951,18.073276,12.816641,1.723005,3.53363,15.58999,70.914876,9.53344,19.551684,1358,4728
station,2035,v0,Château-d'Oex,Château-d'Oex,VD,1,539.277219,27.662605,23.992212,3.149735,0.520659,29.446634,86.731569,11.386255,1.882176,1111,2322
municipality,2035,v0,5841,Château-d'Oex,VD,4,659.819881,26.497123,22.899664,3.123466,0.473993,29.396275,86.42321,11.787945,1.788845,3412,8189
station,2035,v0,Château-d'Oex La Palaz,Château-d'Oex La Palaz,VD,1,66.064807,20.781258,17.526018,2.985235,0.270005,29.219139,84.335691,14.365035,1.299274,842,2216
station,2035,v0,Château-de-Blonay,Château-de-Blonay,VD,1,211.021264,16.207622,11.581522,1.978566,2.647534,15.871206,71.457257,12.207629,16.335114,1366,4753
station,2035,v0,Châteauneuf-Conthey,Châteauneuf-Conthey,VS,1,594.7916,20.099211,17.141908,2.125021,0.832282,15.503072,85.286471,10.572661,4.140868,1447,3822
municipality,2035,v0,6023,Conthey,VS,1,594.7916,20.099211,17.141908,2.125021,0.832282,15.503072,85.286471,10.572661,4.140868,1447,3822
station,2035,v0,Châtel-St-Denis,Châtel-St-Denis,FR,1,128.894421,28.736719,22.611948,2.251489,3.873282,17.222109,78.686603,7.834885,13.478512,1341,4742
municipality,2035,v0,2325,Châtel-Saint-Denis,FR,1,128.894421,28.736719,22.611948,2.251489,3.873282,17.222109,78.686603,7.834885,13.478512,1341,4742
station,2035,v0,Châtelard VD,Châtelard VD,VD,1,27.276404,27.185416,21.569834,2.158763,3.456819,29.254628,79.343402,7.940888,12.71571,941,1910
station,2035,v0,Châtillens,Châtillens,VD,1,206.532108,30.597205,26.405658,2.55161,1.639937,14.912709,86.300882,8.339356,5.359761,1326,4891
municipality,2035,v0,5805,Oron,VD,3,3409.499613,28.655572,24.389863,2.224352,2.041356,11.833881,85.113861,7.762373,7.123766,4110,15055
station,2035,v0,Chénens,Chénens,FR,1,172.454036,29.525994,24.129483,2.391791,3.00472,14.637341,81.722848,8.100628,10.176524,1483,5457
municipality,2035,v0,2177,Chénens,FR,1,172.454036,29.525994,24.129483,2.391791,3.00472,14.637341,81.722848,8.100628,10.176524,1483,5457
station,2035,v0,Chêne-Bourg,Chêne-Bourg,GE,1,3634.209719,17.870891,14.805505,1.895195,1.170191,7.536572,82.847044,10.604929,6.548027,1484,5595
municipality,2035,v0,6613,Chêne-Bourg,GE,1,3634.209719,17.870891,14.805505,1.895195,1.170191,7.536572,82.847044,10.604929,6.548027,1484,5595
station,2035,v0,Cinuos-chel-Brail,Cinuos-chel-Brail,GR,1,41.252206,30.745222,26.687877,2.918599,1.138746,29.215517,86.803333,9.492853,3.703813,871,1747
municipality,2035,v0,3788,S-chanf,GR,2,221.878369,30.767864,25.939056,3.433204,1.395604,20.995301,84.305675,11.158409,4.535916,1964,5811
station,2035,v0,Clarens,Clarens,VD,1,1258.17522,20.495105,15.287671,1.74829,3.459144,12.887527,74.591814,8.530281,16.877905,1446,5412
station,2035,v0,Col-de-Bretaye,Col-de-Bretaye,VD,1,75.625143,14.332583,12.695853,0.77472,0.86201,16.245981,88.580353,5.405308,6.014339,471,952
station,2035,v0,Col-de-Soud,Col-de-Soud,VD,1,20.848061,11.185968,9.677627,0.536105,0.972236,16.124074,86.515778,4.792653,8.691569,332,674
station,2035,v0,Collombey,Collombey,VS,1,198.871071,19.257632,14.707271,1.714464,2.835897,15.454243,76.371129,8.902777,14.726093,1269,4003
municipality,2035,v0,6152,Collombey-Muraz,VS,4,745.260535,25.216693,19.488435,2.517811,3.210447,15.681265,77.283863,9.984701,12.731436,4814,15670
station,2035,v0,Collombey-Village,Collombey-Village,VS,1,148.712374,28.095963,21.825038,2.958097,3.312828,15.78197,77.680334,10.528549,11.791116,1138,3825
station,2035,v0,Colombier NE,Colombier NE,NE,1,219.35673,24.377323,17.783193,2.292283,4.301848,14.874041,72.949734,9.403341,17.646925,1526,5292
station,2035,v0,Combe-Tabeillon,Combe-Tabeillon,JU,1,23.318496,38.787047,30.174057,3.161336,5.451653,28.464363,77.794161,8.150494,14.055345,1260,2556
station,2035,v0,Coppet,Coppet,VD,1,1946.060733,17.913604,15.559064,1.351563,1.002977,7.763147,86.856135,7.544899,5.598966,1512,5668
municipality,2035,v0,5712,Coppet,VD,1,1946.060733,17.913604,15.559064,1.351563,1.002977,7.763147,86.856135,7.544899,5.598966,1512,5668
station,2035,v0,Corbier,Corbier,VS,1,304.00102,28.722164,22.214687,2.968818,3.53866,15.82225,77.343359,10.33633,12.320311,1234,4173
station,2035,v0,Corcelles BE,Corcelles BE,BE,1,24.496435,39.077315,30.656438,3.798851,4.622026,27.962072,78.450728,9.721372,11.8279,1372,3173
municipality,2035,v0,687,687,BE,1,24.496435,39.077315,30.656438,3.798851,4.622026,27.962072,78.450728,9.721372,11.8279,1372,3173
station,2035,v0,Corcelles-Nord,Corcelles-Nord,VD,1,104.58454,27.135605,21.36211,3.49855,2.274945,28.337903,78.723545,12.89284,8.383615,1392,4490
municipality,2035,v0,5816,Corcelles-près-Payerne,VD,2,386.085658,25.685819,21.393774,2.345072,1.946974,18.804365,83.290214,9.12983,7.579956,2786,9624
station,2035,v0,Corcelles-Sud,Corcelles-Sud,VD,1,281.501117,25.147188,21.405538,1.916526,1.825125,15.262422,85.120997,7.621235,7.257768,1394,5134
station,2035,v0,Corgémont,Corgémont,BE,1,208.651556,30.750421,25.140629,2.948418,2.661375,28.616542,81.757021,9.588219,8.654759,1466,2981
municipality,2035,v0,431,Corgémont,BE,1,208.651556,30.750421,25.140629,2.948418,2.661375,28.616542,81.757021,9.588219,8.654759,1466,2981
station,2035,v0,Cormoret,Cormoret,BE,1,36.256822,28.903738,23.769738,3.16475,1.96925,28.959767,82.237589,10.949277,6.813134,1365,2784
municipality,2035,v0,432,Cormoret,BE,1,36.256822,28.903738,23.769738,3.16475,1.96925,28.959767,82.237589,10.949277,6.813134,1365,2784
station,2035,v0,Cornaux NE,Cornaux NE,NE,1,270.516459,23.75357,18.583721,2.002733,3.167117,14.631184,78.235484,8.431291,13.333226,1520,5534
municipality,2035,v0,6451,Cornaux,NE,1,270.516459,23.75357,18.583721,2.002733,3.167117,14.631184,78.235484,8.431291,13.333226,1520,5534
station,2035,v0,Cortébert,Cortébert,BE,1,78.175007,30.237967,24.584503,3.333893,2.319571,28.742763,81.303425,11.025521,7.671054,1426,2901
municipality,2035,v0,433,Cortébert,BE,1,78.175007,30.237967,24.584503,3.333893,2.319571,28.742763,81.303425,11.025521,7.671054,1426,2901
station,2035,v0,Cossonay-Penthalaz,Cossonay-Penthalaz,VD,1,2110.656065,18.97147,16.02677,1.637647,1.307053,9.428006,84.478273,8.632155,6.889573,1523,5876
municipality,2035,v0,5495,Penthalaz,VD,1,2110.656065,18.97147,16.02677,1.637647,1.307053,9.428006,84.478273,8.632155,6.889573,1523,5876
station,2035,v0,Cottens FR,Cottens FR,FR,1,358.259657,28.073304,22.681544,2.348236,3.043525,15.691737,80.793994,8.364658,10.841348,1510,5298
municipality,2035,v0,2186,Cottens (FR),FR,1,358.259657,28.073304,22.681544,2.348236,3.043525,15.691737,80.793994,8.364658,10.841348,1510,5298
station,2035,v0,Courchavon,Courchavon,JU,1,23.358689,16.867147,14.207046,1.826127,0.833974,29.278527,84.2291,10.826531,4.944369,1104,2208
municipality,2035,v0,6783,Courchavon,JU,1,23.358689,16.867147,14.207046,1.826127,0.833974,29.278527,84.2291,10.826531,4.944369,1104,2208
station,2035,v0,Courfaivre,Courfaivre,JU,1,226.271391,23.804902,19.712734,1.456964,2.635204,15.184845,82.809557,6.120436,11.070007,1497,5225
station,2035,v0,Courgenay,Courgenay,JU,1,366.590287,20.325677,17.577521,1.307933,1.440224,15.38801,86.479387,6.434878,7.085735,1495,5183
municipality,2035,v0,6784,Courgenay,JU,1,366.590287,20.325677,17.577521,1.307933,1.440224,15.38801,86.479387,6.434878,7.085735,1495,5183
station,2035,v0,Court,Court,BE,1,102.102066,34.768919,27.33831,3.086429,4.34418,28.932843,78.628588,8.876978,12.494434,1392,3154
municipality,2035,v0,690,Court,BE,1,102.102066,34.768919,27.33831,3.086429,4.34418,28.932843,78.628588,8.876978,12.494434,1392,3154
station,2035,v0,Courtelary,Courtelary,BE,1,209.236598,30.216942,25.165455,2.347286,2.704201,19.268699,83.2826,7.768112,8.949288,1489,5002
municipality,2035,v0,434,Courtelary,BE,1,209.236598,30.216942,25.165455,2.347286,2.704201,19.268699,83.2826,7.768112,8.949288,1489,5002
station,2035,v0,Courtemaîche,Courtemaîche,JU,1,56.740449,19.975523,16.913965,2.179615,0.881943,29.216997,84.673452,10.91143,4.415117,1220,2440
station,2035,v0,Courtepin,Courtepin,FR,1,181.600872,35.723968,27.111574,1.908233,6.704161,14.931436,75.891832,5.341604,18.766564,1522,5465
municipality,2035,v0,2254,Courtepin,FR,2,369.169192,35.5068,26.441363,1.866347,7.19909,14.907877,74.468448,5.256308,20.275245,2998,10759
station,2035,v0,Courtételle,Courtételle,JU,1,421.332817,23.500656,19.223434,1.391649,2.885573,15.17625,81.799563,5.921746,12.278691,1517,5276
municipality,2035,v0,6710,Courtételle,JU,1,421.332817,23.500656,19.223434,1.391649,2.885573,15.17625,81.799563,5.921746,12.278691,1517,5276
station,2035,v0,Cousset,Cousset,FR,1,217.350807,27.142384,22.785569,2.353676,2.003139,15.037548,83.948296,8.67159,7.380114,1392,5128
municipality,2035,v0,2029,Montagny (FR),FR,1,217.350807,27.142384,22.785569,2.353676,2.003139,15.037548,83.948296,8.67159,7.380114,1392,5128
station,2035,v0,Couvet,Couvet,NE,1,70.691243,22.270944,17.824764,2.436061,2.01012,14.850488,80.03596,10.93829,9.02575,1505,5228
station,2035,v0,Cressier FR,Cressier FR,FR,1,237.876954,36.519799,28.545209,1.917497,6.057094,15.123893,78.163652,5.250568,16.58578,1525,5475
municipality,2035,v0,2257,Cressier (FR),FR,1,237.876954,36.519799,28.545209,1.917497,6.057094,15.123893,78.163652,5.250568,16.58578,1525,5475
station,2035,v0,Cressier NE,Cressier NE,NE,1,216.0841,22.97758,18.034401,1.973874,2.969304,14.550852,78.48695,8.590436,12.922614,1516,5524
municipality,2035,v0,6452,Cressier (NE),NE,1,216.0841,22.97758,18.034401,1.973874,2.969304,14.550852,78.48695,8.590436,12.922614,1516,5524
station,2035,v0,Creux-de-Genthod,Creux-de-Genthod,GE,1,344.48353,20.602146,16.291303,3.029007,1.281836,7.747126,79.075758,14.702386,6.221857,1347,5097
municipality,2035,v0,6622,Genthod,GE,2,1325.936681,20.461579,16.013431,3.179358,1.26879,7.748517,78.260974,15.538187,6.200839,2748,10372
station,2035,v0,Croix-du-Nant,Croix-du-Nant,VS,1,60.262645,19.425198,14.634747,1.825479,2.964972,28.823911,75.338982,9.397482,15.263536,913,1826
station,2035,v0,Croy-Romainmôtier,Croy-Romainmôtier,VD,1,304.364343,28.585632,25.130481,2.152061,1.30309,15.251265,87.912979,7.528471,4.55855,1284,4512
municipality,2035,v0,5761,Romainmôtier-Envy,VD,1,304.364343,28.585632,25.130481,2.152061,1.30309,15.251265,87.912979,7.528471,4.55855,1284,4512
station,2035,v0,Crémines,Crémines,BE,1,55.793823,36.037512,28.888119,2.973342,4.176051,29.208206,80.161246,8.250687,11.588067,1405,2805
municipality,2035,v0,691,Crémines,BE,3,104.650833,37.510427,29.745362,3.224035,4.54103,28.402658,79.298915,8.595036,12.106048,4141,9127
station,2035,v0,Crémines-Zoo,Crémines-Zoo,BE,1,24.453344,39.7893,31.311581,3.606252,4.871468,27.534248,78.69347,9.063371,12.24316,1369,3163
station,2035,v0,Crêt-d'y-Bau,Crêt-d'y-Bau,VD,1,26.930885,30.144724,25.089985,3.172848,1.881891,29.265028,83.231763,10.525385,6.242852,1137,2274
station,2035,v0,Cugy FR,Cugy FR,FR,1,370.191421,26.004105,22.320026,1.90047,1.783609,15.184968,85.832703,7.308345,6.858952,1399,5106
municipality,2035,v0,2011,Cugy (FR),FR,1,370.191421,26.004105,22.320026,1.90047,1.783609,15.184968,85.832703,7.308345,6.858952,1399,5106
station,2035,v0,Cully,Cully,VD,1,1483.791155,21.186706,17.390864,1.999184,1.796658,9.917104,82.083848,9.436031,8.480121,1504,5571
municipality,2035,v0,5613,Bourg-en-Lavaux,VD,2,1830.821993,20.340771,16.493117,1.850958,1.996696,10.860167,81.084028,9.099745,9.816227,2795,10299
station,2035,v0,Dachsen,Dachsen,ZH,1,516.327786,31.872935,26.525382,3.041333,2.30622,14.899977,83.222278,9.542054,7.235668,1371,5052
municipality,2035,v0,25,Dachsen,ZH,1,516.327786,31.872935,26.525382,3.041333,2.30622,14.899977,83.222278,9.542054,7.235668,1371,5052
station,2035,v0,Dagmersellen,Dagmersellen,LU,1,611.158196,27.462209,22.482554,2.218517,2.761138,14.78591,81.867247,8.078434,10.054318,1518,5430
municipality,2035,v0,1125,Dagmersellen,LU,1,611.158196,27.462209,22.482554,2.218517,2.761138,14.78591,81.867247,8.078434,10.054318,1518,5430
station,2035,v0,Dallenwil,Dallenwil,NW,1,361.138575,25.145658,21.271367,2.070502,1.803789,16.572739,84.592603,8.234035,7.173362,1420,4123
canton,2035,v0,NW,NW,NW,7,7270.935783,24.219671,20.234113,2.146353,1.839205,13.789115,83.544129,8.862023,7.593848,10063,32782
municipality,2035,v0,1503,Dallenwil,NW,1,361.138575,25.145658,21.271367,2.070502,1.803789,16.572739,84.592603,8.234035,7.173362,1420,4123
station,2035,v0,Davos Dorf,Davos Dorf,GR,1,927.176668,22.262739,19.896251,1.709677,0.656812,17.608603,89.370184,7.679543,2.950273,1332,4874
municipality,2035,v0,3851,Davos,GR,8,2661.728114,26.178191,23.143505,2.243573,0.791113,20.294956,88.407581,8.570389,3.022029,8364,21274
station,2035,v0,Davos Frauenkirch,Davos Frauenkirch,GR,1,25.538888,20.340035,17.823329,1.94735,0.569356,29.1181,87.626838,9.573973,2.799189,804,1631
